order_id,type_return,cost_price
162547842,Возврат/Закупка,-2375432.8
162548049,Возврат/Закупка,-452000
162549835,Возврат/Закупка,-444549.9
162549881,Возврат/Закупка,-27500
162555790,Заказ,8804460.4
162555865,Заказ,78000
162561703,Возврат/Закупка,-295680
162587175,Заказ,295680
163421129,Заказ,102030
163428096,Заказ,1300600
163448614,Возврат/Закупка,-15600
163450544,Возврат/Закупка,-869400
163472055,Заказ,1259673.99
163823989,Заказ,9184
165132463,Заказ,65000
165136682,Заказ,680
165221083,Заказ,450319.78
165232538,Заказ,22180000
165325242,Заказ,95870936
165327398,Заказ,6240000
165332025,Возврат/Закупка,-191366980
165333602,Возврат/Закупка,-191366980
166141156,Заказ,733781.4
166250148,Заказ,2311.05
166284486,Заказ,1
166284508,Заказ,1
166340475,Возврат/Закупка,-138962
166341906,Возврат/Закупка,-169344
166347041,Возврат/Закупка,-284060.4
166352404,Возврат/Закупка,-24794
166438613,Заказ,88000
166488086,Заказ,95870936
166492259,Заказ,48250
166502017,Заказ,103000
166505603,Заказ,20900000
167279686,Заказ,867050.02
167366424,Заказ,1
167368404,Заказ,10653420
167370771,Возврат/Закупка,
167573545,Заказ,60570853
167632597,Возврат/Закупка,
167634142,Возврат/Закупка,
170946518,Заказ,40827588.83
171067916,Заказ,1593320.51
171368970,Заказ,687925
171615154,Заказ,23125703.09
172523379,Заказ,24595200
172710625,Заказ,39382200
172711341,Заказ,42471000
172725463,Заказ,95870936
172790832,Заказ,500000
172838449,Заказ,2563786
172970288,Заказ,278849.6
172980371,Заказ,1609630
173011845,Заказ,25999999.76
173012050,Заказ,43000000
173033526,Заказ,250935.4
174108217,Заказ,822860
175252529,Заказ,2370000
175254890,Заказ,390000
175433661,Заказ,5710800
175592519,Заказ,5290280
176093197,Заказ,149123286.3
176095493,Заказ,65294224.93
179094979,Заказ,1255728.8
179170724,Заказ,34250532.26
179197061,Возврат/Закупка,-938845.5
179244705,Заказ,1612800
179250718,Заказ,886747344
179250916,Заказ,4032000
179273578,Заказ,73963344
179304349,Заказ,30358454.11
180083220,Заказ,4.8
180085610,Заказ,3360545
184029819,Заказ,30539503.36
184067651,Возврат/Закупка,-52480000
184067848,Возврат/Закупка,-22180000
184198446,Заказ,6000
184219061,Заказ,13633000
184227597,Заказ,440000
184295587,Возврат/Закупка,-10915800
184310321,Заказ,1932000
184312687,Заказ,652050
184312888,Заказ,362250
184313108,Заказ,120750
184313226,Заказ,3864000
184315635,Заказ,169050
184315907,Заказ,169050
184333596,Заказ,390000
184336254,Заказ,5000000
184373141,Заказ,3750000
184410570,Возврат/Закупка,-80
185065805,Заказ,10464854.4
185074241,Заказ,38614464
185091447,Заказ,30438193.8
185177206,Заказ,68000
185304251,Заказ,22186800
185350386,Заказ,1929000
185350471,Заказ,394000
185350534,Заказ,216000
185407577,Заказ,2200000
186000701,Возврат/Закупка,-49685.72
186003334,Возврат/Закупка,-478149
186048257,Заказ,709800
186056725,Возврат/Закупка,-67275000
186104525,Заказ,42346496
186132232,Заказ,67275000
186143000,Заказ,875000
186146561,Заказ,11164792.82
186207735,Заказ,147736921.52
186246549,Заказ,761280
186246666,Заказ,336268
186249838,Заказ,33182222.8
186258485,Заказ,23305528
186272380,Заказ,991.2
186288879,Заказ,37170000
186301558,Заказ,14629070
186301628,Заказ,1181600
186301673,Заказ,122000
186436676,Заказ,875000
186465728,Возврат/Закупка,-67275000
186480261,Заказ,28000000
186491684,Заказ,2428686.4
186599758,Заказ,4052467.62
186606582,Заказ,1439662
186650767,Заказ,745000
187009060,Заказ,255000
187029333,Заказ,432853.12
187175055,Заказ,8486858.44
187175107,Заказ,8446170.94
187179220,Заказ,2727200
187191132,Заказ,95764032
187692134,Заказ,1763000
187692510,Заказ,1845000
187700278,Заказ,73447818.12
187740603,Заказ,67275000
187962051,Возврат/Закупка,-541200
188209281,Заказ,1975880.48
188209665,Возврат/Закупка,-891519.31
188255475,Заказ,14932900
188260235,Заказ,956370
188368925,Заказ,12640
188368969,Заказ,12640
188472519,Заказ,2654312.04
188474735,Возврат/Закупка,-762599.5
188474940,Возврат/Закупка,-664628.35
188484048,Заказ,183157.6
188528247,Возврат/Закупка,-1578645.9
188531889,Заказ,442283.4
188929871,Заказ,81902016
188957851,Заказ,250000
188958457,Заказ,747000
188961560,Заказ,420090
188991306,Заказ,13115610
189000685,Заказ,55999.99
189030149,Заказ,380000
189040529,Возврат/Закупка,-30008480
189223737,Заказ,32693120
189237427,Заказ,1368360
189237433,Заказ,5574000
189238034,Заказ,1182.16
189258693,Заказ,23191914
189310205,Заказ,28800
189433635,Заказ,843510
189449310,Возврат/Закупка,-4472000
189452282,Заказ,4472000
189483264,Заказ,408080000.64
189485448,Заказ,800000
189498824,Заказ,2309000
189507400,Заказ,105816
189522028,Возврат/Закупка,-4900430.6
189631019,Заказ,800750
189642413,Заказ,2623513.46
189656913,Заказ,3286080
189668804,Заказ,143813600
189698491,Заказ,360000
189872711,Заказ,320000
189891192,Заказ,17600000
189939048,Заказ,60733544.98
189949712,Заказ,12831840
189951970,Заказ,203420.7
190241732,Заказ,773160
190511445,Заказ,1035000
190525052,Заказ,25665920
190616905,Заказ,6047400
190637862,Заказ,723500
190662797,Заказ,336000
190734566,Заказ,4901528
190740651,Заказ,1040000
190753830,Заказ,25649066.92
190763233,Заказ,22867600
190831258,Заказ,443999.63
190907448,Заказ,750000
190944777,Заказ,21066872.51
190945327,Возврат/Закупка,-75000
190945329,Заказ,3709500
190956158,Возврат/Закупка,-2428686
190956812,Заказ,2428686
191418736,Заказ,1449188.8
191506303,Заказ,16310848.13
191632961,Заказ,7827879.65
191633246,Заказ,2640000
191637693,Заказ,48833727.4
191642593,Заказ,3673500
191642609,Заказ,3673500
191642918,Заказ,31800
191723229,Заказ,2694000
191867389,Заказ,4608800
191973231,Заказ,602000
191973244,Возврат/Закупка,-742709880
191974666,Заказ,8445000
191975150,Заказ,6065000
191975316,Заказ,742709880
192046486,Заказ,551000
192287518,Заказ,5160000
192296024,Заказ,4565200
192352671,Заказ,11121830
192371193,Заказ,7235200
192378589,Заказ,3677179.72
192386955,Заказ,105000
192435599,Заказ,114800
192447148,Заказ,3187240
192525857,Заказ,1624
192567876,Заказ,25517494
192568801,Заказ,550000
192570363,Заказ,1550438.12
192598800,Заказ,436000
192606173,Заказ,87564000
192621570,Заказ,11409826.08
192731788,Заказ,156000
192877824,Заказ,2763873.68
192879533,Заказ,29548200
192879611,Заказ,1400000
192896706,Заказ,94100000
192907621,Заказ,9889100.24
192908405,Заказ,616000
192908759,Заказ,738000
192911486,Заказ,4050000
192913116,Заказ,27627130
192922122,Заказ,8660985.38
193014302,Заказ,27419040
193017702,Заказ,688800
193027181,Заказ,1377.6
193152922,Заказ,4661000
ИТОГО,ИТОГО,28151215805.08
